,user,activity,XAVG,YAVG,ZAVG,XSTANDDEV,YSTANDDEV,ZSTANDDEV,XABSOLVDEV,YABSOLVDEV,ZABSOLVDEV,XPEAK,YPEAK,ZPEAK
0,15,Walking,4.8246,9.10455,-0.46874426593000007,6.075262786879942,4.098995439809355,4.098995439809355,5.2627060000000006,3.1962504999999997,2.7792619263723997,-1562500000.0,-1562500000.0,-1562500000.0
0,15,Walking,4.7946,8.993450000000001,-0.41106209142999994,6.293108206162704,4.247922767269129,4.247922767269129,5.49386,3.3479674999999998,2.8218963404124002,-775001500.0,-775001500.0,-775001500.0
0,15,Walking,5.0091,8.946,-0.3006691718800001,6.042605530562949,4.210721539047315,4.210721539047315,5.2435459999999985,3.26742,2.6938459970184,1549995500.0,1549995500.0,1549995500.0
0,15,Walking,5.01035,8.8077,-0.2587865944299999,5.93340076183149,4.421891715285274,4.421891715285274,5.124671000000001,3.401124,2.6945133932739,517494250.0,517494250.0,517494250.0
0,15,Walking,4.843,9.1403,-0.38600063839,5.724257560864603,4.416003890601666,4.416003890601666,4.90681,3.4468419999999997,2.5047519824413,784988500.0,784988500.0,784988500.0
0,15,Walking,5.0166,9.21735,-0.37285700353999984,5.522501021062666,4.398152133389909,4.398152133389909,4.712464,3.418326,2.4325941073856,-1850006000.0,-1850006000.0,-1850006000.0
0,15,Walking,4.89425,8.965449999999999,-0.4299943620200001,5.686785920714811,4.324113037991332,4.324113037991332,4.87802,3.4064765,2.1594543803932,421997000.0,421997000.0,421997000.0
0,15,Walking,4.9193500000000006,9.10175,-0.44913095992,5.609526451721465,4.16489811629234,4.16489811629234,4.8439499999999995,3.2821175,2.0353498653104,527496250.0,527496250.0,527496250.0
0,15,Walking,5.0062999999999995,8.95955,-0.45485151453,5.634162336690425,4.290131400630215,4.290131400630215,4.857310999999999,3.2702555000000006,2.0367997445033,-1062507750.0,-1062507750.0,-1062507750.0
0,15,Walking,4.8406,8.837850000000001,-0.48032155947999994,5.777335603318094,4.15691648349516,4.15691648349516,4.959682,3.1951415,2.0527450869228,-1062507750.0,-1062507750.0,-1062507750.0
0,15,Walking,4.8337,9.12125,-0.47044681,5.621931150351851,4.252819453494364,4.252819453494364,4.840889,3.3011625,2.2435246156,272483750.0,272483750.0,272483750.0
0,15,Walking,5.037249999999999,9.11835,-0.4721493453799999,5.522032975127182,4.197658928486151,4.197658928486151,4.689805,3.2599695000000004,2.2029863757756,272483750.0,272483750.0,272483750.0
0,15,Walking,5.04775,9.099950000000002,-0.38770319252999996,5.53644176112888,3.945358891331311,3.945358891331311,4.69245,3.0978395,2.3444377760592,1327499500.0,1327499500.0,1327499500.0
0,15,Walking,5.0419,8.93085,-0.3650253165599999,5.4286304472365146,4.015975982618027,4.015975982618027,4.6107190000000005,3.0646369999999994,2.4142883621472,-1592498750.0,-1592498750.0,-1592498750.0
0,15,Walking,5.33235,8.8836,-0.27805939871000007,5.514004097152729,4.131821485001451,4.131821485001451,4.696803,3.1651840000000004,2.3089179440415,-1064994750.0,-1064994750.0,-1064994750.0
0,15,Walking,5.30975,8.71865,-0.17352323617999998,5.843737999477104,4.116308132380704,4.116308132380704,5.0978475,3.2032745,2.3450642956951997,1315017750.0,1315017750.0,1315017750.0
0,15,Walking,5.431750000000001,8.681199999999999,-0.22167116028000003,5.751950024375609,4.057352722598553,4.057352722598553,4.99745,3.136844,2.255699830836,1315017750.0,1315017750.0,1315017750.0
0,15,Walking,5.496949999999999,8.8667,-0.22085393725000002,5.645895044344943,4.121244032068387,4.121244032068387,4.897719499999999,3.253172,2.221466463165,1579994250.0,1579994250.0,1579994250.0
0,15,Walking,5.257850000000001,8.8971,-0.3191247351,5.6219592676875285,3.9915853187404022,3.9915853187404022,4.850564,3.092236,2.240581262225,794982750.0,794982750.0,794982750.0
0,15,Walking,5.3139,8.9767,-0.38647735213000006,5.4702430094936885,4.023013709463673,4.023013709463673,4.656695,3.1025400000000003,2.2361546490162,-1554992750.0,-1554992750.0,-1554992750.0
0,15,Walking,5.263450000000001,9.04175,-0.27451809092999996,5.568013782752753,4.182950851567965,4.182950851567965,4.7917225000000006,3.2819475000000007,2.4463091311817,512542750.0,512542750.0,512542750.0
0,15,Walking,5.42645,9.03995,-0.27370087780999997,5.561477054943526,4.08747510834091,4.08747510834091,4.8452435000000005,3.185942,2.3781494944346,-512481750.0,-512481750.0,-512481750.0
0,15,Walking,5.4199,8.67665,-0.12816747170999995,5.721582694732579,4.326967357174104,4.326967357174104,5.022696,3.3649475,2.4220901005428006,410009800.0,410009800.0,410009800.0
0,15,Walking,5.2898000000000005,8.710849999999999,-0.17829034870000002,5.707606927970873,4.2977277831419185,4.2977277831419185,5.016394,3.303269,2.4927511080810003,410009800.0,410009800.0,410009800.0
0,15,Walking,5.163099999999999,8.6384,-0.28602729585,5.662828668842393,4.346952081862653,4.346952081862653,4.926093000000001,3.316644,2.1894709091365,410009800.0,410009800.0,410009800.0
0,15,Walking,5.04835,8.669849999999999,-0.34731886192,5.79750732933287,4.463124902687009,4.463124902687009,5.0341675,3.3994274999999994,2.2711929931424,1780014000.0,1780014000.0,1780014000.0
0,15,Walking,5.2505500000000005,8.995650000000001,-0.4435466161500001,5.654525043257314,4.30965733081474,4.30965733081474,4.90145,3.3213105,2.137498379982,1787391750.0,1787391750.0,1787391750.0
0,15,Walking,5.308199999999999,8.9497,-0.42590826682999994,5.721558521906246,4.405192448981408,4.405192448981408,4.921446,3.451046,2.1705617669893003,504539500.0,504539500.0,504539500.0
0,15,Walking,5.4695,9.0527,-0.33928286555,5.723996455898246,4.380771221196367,4.380771221196367,4.944185,3.491586,2.3781576502964996,-2065460250.0,-2065460250.0,-2065460250.0
0,15,Walking,5.3975,9.013250000000001,-0.1659639341299999,5.627618698086721,4.44376418570911,4.44376418570911,4.833324999999999,3.5580025,2.4678742009245003,-621984800.0,-621984800.0,-621984800.0
0,15,Walking,4.88385,9.123099999999999,-0.1696414336,5.497071187066655,4.368664617788091,4.368664617788091,4.631212,3.4888890000000004,2.4758863714199997,-621984800.0,-621984800.0,-621984800.0
0,15,Walking,4.8246,9.325800000000001,-0.06394753559999998,5.352101812283211,4.221722880578735,4.221722880578735,4.51086,3.3519439999999996,2.44929946362,1842514000.0,1842514000.0,1842514000.0
0,15,Walking,4.596500000000001,9.11195,-0.07702306334999998,5.344422796254581,4.046584600890089,4.046584600890089,4.5089500000000005,3.1001009999999996,2.417957691378,792473000.0,792473000.0,792473000.0
0,15,Walking,4.5357,9.12375,-0.16330796959999996,5.28711665490871,3.885841770947991,3.885841770947991,4.45327,2.94155,2.397083145812,1337509250.0,1337509250.0,1337509250.0
0,15,Walking,4.8916,9.03615,-0.11277647755,5.364513441339444,3.72359388691535,3.72359388691535,4.500159999999999,2.7336879999999995,2.5297507699095,-1902504000.0,-1902504000.0,-1902504000.0
0,15,Walking,4.85605,8.919400000000001,-0.14110680134999992,5.358074346349164,3.8150609550113694,3.8150609550113694,4.4159735,2.810328,2.6220313384315,537498500.0,537498500.0,537498500.0
0,15,Walking,5.03515,9.087250000000001,-0.12040387743,5.304506094068519,3.78390826345343,3.78390826345343,4.265019499999999,2.8034475000000003,2.6723993782153004,264686500.0,264686500.0,264686500.0
0,15,Walking,5.18475,9.10005,-0.15166257539999997,5.209574769971115,3.568482286159365,3.568482286159365,4.12653,2.603256,2.547574335672,829673750.0,829673750.0,829673750.0
0,15,Walking,5.19145,9.1706,-0.22507625195,5.172117301881514,3.608737810220434,3.608737810220434,4.0964805,2.678502,2.483350316687,1367195000.0,1367195000.0,1367195000.0
0,15,Walking,5.2472,9.03035,-0.26457525778,5.230030137215359,3.335237385793999,3.335237385793999,4.15732,2.439399,2.3426078658082004,1367195000.0,1367195000.0,1367195000.0
0,15,Walking,5.1171500000000005,9.051,-0.33213217453,5.145988863612329,3.331219162037772,3.331219162037772,4.105450500000001,2.39368,2.2320433354657,1362526000.0,1362526000.0,1362526000.0
0,15,Walking,5.0736,9.0856,-0.28534628161000003,5.191462361149908,3.3589543778626725,3.3589543778626725,4.21056,2.4108519999999998,2.2648731372748,1112480250.0,1112480250.0,1112480250.0
0,15,Walking,5.0623000000000005,8.5976,-0.26539247273,5.273843078256155,3.7600254249113663,3.7600254249113663,4.268368000000001,2.698636,2.1219691285329003,-275024500.0,-275024500.0,-275024500.0
0,15,Walking,4.818200000000001,8.45665,-0.19844846374999997,5.2812958817845805,3.8975784619214746,3.8975784619214746,4.22832,2.8288824999999997,2.0302735386750004,359985333.3333333,359985333.3333333,359985333.3333333
0,15,Walking,4.9861,8.445500000000001,-0.16031149589999993,5.403645409216145,3.908293687498253,3.908293687498253,4.337815000000001,2.8648750000000005,2.0416560553250003,-579994250.0,-579994250.0,-579994250.0
0,15,Walking,4.8919,8.4652,-0.30924999987,5.462409539745212,3.911226717049372,3.911226717049372,4.350028,2.8119640000000006,1.9332864440547,869995000.0,869995000.0,869995000.0
0,15,Walking,4.9146,8.8307,-0.3375803184,5.407083836791367,3.4460603840986694,3.4460603840986694,4.2894380000000005,2.4405330000000003,1.971071333948,1153997800.0,1153997800.0,1153997800.0
0,15,Walking,5.3767499999999995,9.066199999999998,-0.35875996979999997,5.276846547411116,3.307036135272791,3.307036135272791,4.2384875,2.3442499999999997,2.137866110564,1153997800.0,1153997800.0,1153997800.0
0,15,Walking,5.1888,9.04255,-0.4340804902,5.221270620689217,3.3872888311492044,3.3872888311492044,4.204952,2.394464,2.084379005732,-676007000.0,-676007000.0,-676007000.0
0,15,Walking,5.443249999999999,8.86975,-0.29978385924999995,5.276725889989971,3.4454824311578025,3.4454824311578025,4.238277500000001,2.5034,2.1500604110125,262481750.0,262481750.0,262481750.0
0,15,Walking,5.42725,8.896749999999999,-0.29767270595,5.143533183088025,3.667268908018417,3.667268908018417,4.153175,2.6591625,2.2032662658865,262481750.0,262481750.0,262481750.0
0,15,Walking,5.32235,8.8657,-0.29597015665,5.11490373109719,3.690285836868053,3.690285836868053,4.085685000000001,2.690241,2.1388536022885,262481750.0,262481750.0,262481750.0
0,15,Walking,5.2576,8.999500000000001,-0.2722026542,5.14559324951431,3.7150071521739387,3.7150071521739387,4.123936,2.7383250000000006,2.121506734472,1952499250.0,1952499250.0,1952499250.0
0,15,Walking,5.1787,9.1959,-0.23890090567000002,5.014086920690667,3.7124573922736457,3.7124573922736457,3.996983,2.753198,2.2526829429455,1377517500.0,1377517500.0,1377517500.0
0,15,Walking,5.049650000000001,9.229099999999999,-0.18823321745000002,5.107569943833934,3.4861477767885916,3.4861477767885916,4.116115,2.598511,2.3854704239444997,1377517500.0,1377517500.0,1377517500.0
0,15,Walking,5.0224,9.17375,-0.37415095855,5.262061449039467,3.3075411683608733,3.3075411683608733,4.236864000000001,2.4013375000000003,2.274088672159,-1962494000.0,-1962494000.0,-1962494000.0
0,15,Walking,5.07145,9.0427,-0.33975958280000007,4.925105248218575,3.299081905179898,3.299081905179898,3.9437239999999996,2.397324,2.1729044663479997,-854980500.0,-854980500.0,-854980500.0
0,15,Walking,5.03685,8.90845,-0.40466053563000004,5.0127959457240365,3.374741098947388,3.374741098947388,4.0051404999999995,2.4288175,2.0731340573557997,537498500.0,537498500.0,537498500.0
0,15,Walking,5.1162,8.87805,-0.5332366100999999,5.1087481931,3.4369639660636686,3.4369639660636686,4.081958,2.4433795000000003,1.961799983063,-1115013000.0,-1115013000.0,-1115013000.0
0,15,Walking,5.0991,9.0075,-0.33533295995,4.961793239419975,3.6756017180796055,3.6756017180796055,3.984255,2.636425,2.1200479905675,537498500.0,537498500.0,537498500.0
0,15,Walking,5.2364,8.924,-0.36686406608,5.385148760793837,3.5457146617165285,3.5457146617165285,4.321712,2.50744,2.3108241154096003,1087501750.0,1087501750.0,1087501750.0
0,15,Walking,5.14005,8.9878,-0.39076777735,5.3842272437707175,3.507295219794589,3.507295219794589,4.365453,2.491082,2.380229322151,2182510500.0,2182510500.0,2182510500.0
0,15,Walking,5.47755,8.8048,-0.26791224025,5.466152174562778,3.558963481875957,3.558963481875957,4.4978295,2.563972,2.364979977885,817505000.0,817505000.0,817505000.0
0,15,Walking,5.3854,8.777999999999999,-0.29610635910000005,5.4835446702615425,3.4994176112734032,3.4994176112734032,4.481240000000001,2.6098000000000003,2.2877062972159994,1367477500.0,1367477500.0,1367477500.0
0,15,Walking,5.4677999999999995,8.797500000000001,-0.23556390857000004,5.439060586195147,3.468582139765686,3.468582139765686,4.405902,2.61075,2.2143573168589,564949250.0,564949250.0,564949250.0
0,15,Walking,5.401099999999999,8.8672,-0.25047818880000006,5.37135832366507,3.31054037095739,3.31054037095739,4.322277,2.490336,2.0693435161759997,564949250.0,564949250.0,564949250.0
0,15,Walking,5.0583,9.0193,-0.30230361235000003,5.129586964084979,3.159256561297373,3.159256561297373,3.958283,2.373853,2.089722276645,-1427558750.0,-1427558750.0,-1427558750.0
0,15,Walking,5.0904,9.0329,-0.32859089044999995,5.09880199152151,3.200743096822876,3.200743096822876,3.9685159999999997,2.3591089999999997,2.0839812958060002,-1427558750.0,-1427558750.0,-1427558750.0
0,15,Walking,4.8420499999999995,9.024049999999999,-0.4622065043,4.917481103115445,3.2229793790667425,3.2229793790667425,3.8425705000000003,2.3814195000000002,2.0792339224810004,1400070250.0,1400070250.0,1400070250.0
0,15,Walking,5.02345,8.94875,-0.4562816574,5.075698689187242,3.378177370897838,3.378177370897838,3.9453880000000003,2.4528125,2.219912365558,567482000.0,567482000.0,567482000.0
0,15,Walking,5.0469,8.97775,-0.4813430966999999,5.19228616004927,3.4105636129958725,3.4105636129958725,4.1276589999999995,2.434745,2.247008695822,-550003000.0,-550003000.0,-550003000.0
0,15,Walking,5.0283999999999995,8.97425,-0.52812898382,5.1805349290158995,3.438309950261953,3.438309950261953,4.072255999999999,2.4485,2.2221495199194,-1377456500.0,-1377456500.0,-1377456500.0
0,15,Walking,5.174300000000001,8.970699999999999,-0.4151481946200001,5.268265045815826,3.464911625548958,3.464911625548958,4.169701,2.4631539999999994,2.2608033919168005,1100036750.0,1100036750.0,1100036750.0
0,15,Walking,5.12615,8.966899999999999,-0.41882568452,5.202156943212022,3.495883924282999,3.495883924282999,4.1025805,2.5479730000000003,2.1556243424431996,1100036750.0,1100036750.0,1100036750.0
0,15,Walking,5.10555,8.948550000000001,-0.3733337269900001,5.074716290062245,3.5741142765458753,3.5741142765458753,3.9494385,2.643647000000001,2.1664920115431,1323980800.0,1323980800.0,1323980800.0
0,15,Walking,5.096,8.9908,-0.30904568167,5.207206255270155,3.6242123192044593,3.6242123192044593,4.13334,2.673288,2.2397708519290003,829963750.0,829963750.0,829963750.0
0,15,Walking,5.043049999999999,9.027949999999999,-0.34057678799,5.320768845102658,3.6465978220636557,3.6465978220636557,4.212716,2.631504,2.1562862915728,-1377502500.0,-1377502500.0,-1377502500.0
0,15,Walking,4.97745,9.12425,-0.36740887271000006,5.282602811095965,3.587482766579167,3.587482766579167,4.223595,2.5554025,2.1742433585312,-827499250.0,-827499250.0,-827499250.0
0,15,Walking,4.86755,9.291599999999999,-0.31360850484,5.481683020861935,3.7903371510451365,3.7903371510451365,4.456329500000001,2.764992,2.332995313408,-827499250.0,-827499250.0,-827499250.0
0,15,Walking,4.72325,9.314400000000001,-0.26811654834000004,5.635437045248112,3.7408741407167683,3.7408741407167683,4.61861,2.7367839999999997,2.3673962194248,799987750.0,799987750.0,799987750.0
0,15,Walking,4.630800000000001,9.45045,-0.24210168734999996,5.60494902993245,3.7627055509053684,3.7627055509053684,4.663572,2.7813815,2.5290908577715,-262512250.0,-262512250.0,-262512250.0
0,15,Walking,4.691700000000001,9.5301,-0.17699642693000006,5.605173858133171,3.785513512426527,3.785513512426527,4.698385,2.810111,2.5908175872137997,1327507000.0,1327507000.0,1327507000.0
0,15,Walking,4.824599999999999,9.3329,-0.18714358298,5.661477055703864,3.583020340971998,3.583020340971998,4.730892,2.66019,2.407914032426,860003800.0,860003800.0,860003800.0
0,15,Walking,4.7743,9.32055,-0.22119445268,5.470834549071703,3.6068445817200687,3.6068445817200687,4.513529,2.676705,2.3394690609696,860003800.0,860003800.0,860003800.0
0,15,Walking,4.97025,9.350249999999999,-0.25742457119999995,5.452017784924742,3.5715755904771864,3.5715755904771864,4.4656575,2.6491875,2.305897632464,-807502750.0,-807502750.0,-807502750.0
0,15,Walking,4.93475,9.11915,-0.2724750544699999,5.602021524710216,3.552059035893458,3.552059035893458,4.5629775,2.613614,2.2104979983571997,-807502750.0,-807502750.0,-807502750.0
0,15,Walking,4.8009,9.2071,-0.32607112162,5.581423441035512,3.6255266940191224,3.6255266940191224,4.565208,2.6156780000000004,2.2691226933940003,1079986750.0,1079986750.0,1079986750.0
0,15,Walking,5.1208,9.18145,-0.31892043526999997,5.61845436997914,3.6503213044372056,3.6503213044372056,4.62738,2.6064255000000003,2.3261129587436,1617508000.0,1617508000.0,1617508000.0
0,15,Walking,4.9936,9.044400000000001,-0.27056820695000006,5.723330815014143,3.764207209971044,3.764207209971044,4.69514,2.743204,2.4099782028564998,-1577514500.0,-1577514500.0,-1577514500.0
0,15,Walking,4.981649999999999,9.14835,-0.30087348259999996,5.606237174234502,3.7733982628061864,3.7733982628061864,4.599448,2.7717354999999997,2.516289778086,262504750.0,262504750.0,262504750.0
0,15,Walking,5.07945,9.203299999999999,-0.32593491915,5.577174605515055,3.870675360805104,3.870675360805104,4.562995,2.877795,2.50025999379,-1302513250.0,-1302513250.0,-1302513250.0
0,15,Walking,4.90765,9.125399999999999,-0.31571965725000006,5.672735727200172,3.8934808082254753,3.8934808082254753,4.6086385,2.93951,2.62928281606,-787506250.0,-787506250.0,-787506250.0
0,15,Walking,5.1043,9.158000000000001,-0.38722648785,5.543997026074746,3.8379870666298617,3.8379870666298617,4.549701,2.83658,2.5394865774100004,841992200.0,841992200.0,841992200.0
0,15,Walking,5.1038499999999996,9.07325,-0.40248128023000007,5.6112576790953055,3.933920000502267,3.933920000502267,4.5526965,2.8939324999999996,2.5643777649803003,1829986500.0,1829986500.0,1829986500.0
0,15,Walking,5.1519,9.01825,-0.36141593222999996,5.60146708977112,3.8828175074914886,3.8828175074914886,4.604671,2.848035,2.6670581658665005,524994000.0,524994000.0,524994000.0
0,15,Walking,5.15315,9.0971,-0.43782609253000004,5.510255452632512,3.9524199812953476,3.9524199812953476,4.5749335,2.9153070000000003,2.549552019158,525001500.0,525001500.0,525001500.0
0,15,Walking,5.11285,8.89685,-0.33131496458,5.765368918929367,4.201747970492481,4.201747970492481,4.7665635,3.1127089999999997,2.4647994195628002,525001500.0,525001500.0,525001500.0
0,15,Walking,5.20235,9.009300000000001,-0.30169070413,5.869458295354395,4.221306510224807,4.221306510224807,4.970185,3.167695,2.4135732876897,-777488750.0,-777488750.0,-777488750.0
0,15,Walking,5.1232,9.0096,-0.33233648261,6.050247784285887,4.266404207798601,4.266404207798601,5.12192,3.237452,2.4242039759330996,512512250.0,512512250.0,512512250.0
0,15,Walking,5.3075,9.036700000000002,-0.27880850883,6.078904353640014,4.313528806420457,4.313528806420457,5.193300000000002,3.3060699999999996,2.4088974388678,512512250.0,512512250.0,512512250.0
0,15,Walking,5.1108,9.2254,-0.44742841385000004,6.0047740102832226,4.228987647488825,4.228987647488825,5.133556000000001,3.2869399999999995,2.4998173411255,1527511750.0,1527511750.0,1527511750.0
0,15,Walking,5.148499999999999,9.185500000000001,-0.44409141975,5.9967409700025005,4.228469762533878,4.228469762533878,5.10594,3.28904,2.5947457220450003,1527511750.0,1527511750.0,1527511750.0
0,15,Walking,5.1638,9.144100000000002,-0.30366565167000004,6.051273927092007,4.358202823325945,4.358202823325945,5.119428,3.387651,2.6056767141789,-762504500.0,-762504500.0,-762504500.0
0,15,Walking,4.9601,9.0693,-0.33172356522999996,6.092915483200725,4.275791561499103,4.275791561499103,5.183204,3.3090299999999995,2.5775336691964,-762504500.0,-762504500.0,-762504500.0
0,15,Walking,4.9986,9.08945,-0.21962810768000005,6.140316397982818,4.284846173569803,4.284846173569803,5.265644,3.325906,2.5068590449088,-762519750.0,-762519750.0,-762519750.0
0,15,Walking,4.8667,9.09075,-0.10262933350999996,6.017906120936252,4.341854956098717,4.341854956098717,5.137668,3.362925,2.5168447959509,-762519750.0,-762519750.0,-762519750.0
0,15,Walking,4.9178999999999995,9.12225,-0.24475765152999998,5.871464131307125,4.239318760753475,4.239318760753475,5.046258,3.2694525,2.3487036511192,-512519750.0,-512519750.0,-512519750.0
0,15,Walking,4.863300000000001,9.07815,-0.13327511218,5.948175271062242,4.236478232752166,4.236478232752166,5.061532000000001,3.2849280000000003,2.3539495239006,767486750.0,767486750.0,767486750.0
0,15,Walking,5.0513,8.93055,-0.09268647743000002,5.803203785918992,4.1651845106234715,4.1651845106234715,4.914991,3.127527,2.4571815384952,-262512000.0,-262512000.0,-262512000.0
0,15,Walking,5.0562000000000005,8.8672,-0.21581441620000003,5.871132560906685,4.18835081778787,4.18835081778787,4.96441,3.155564,2.253307413626,-254997250.0,-254997250.0,-254997250.0
0,15,Walking,4.9723500000000005,8.9141,-0.11148254228000001,5.853960131707261,4.214272136228385,4.214272136228385,4.984343999999999,3.2111919999999996,2.4446590101903998,512497000.0,512497000.0,512497000.0
0,15,Walking,5.0139,8.98875,-0.19109347187,5.795558062540778,4.291104265405691,4.291104265405691,4.955678000000001,3.2406375,2.5427759085754995,775016750.0,775016750.0,775016750.0
0,15,Walking,4.903250000000001,9.155149999999999,-0.21036625472000003,5.842714308431463,4.309800794927742,4.309800794927742,4.9701125,3.361871,2.4658931410808,775016750.0,775016750.0,775016750.0
0,15,Walking,4.89955,9.2848,-0.18598583599000001,5.86793940509009,4.28390536612676,4.28390536612676,5.051532,3.3092720000000004,2.4617777522937003,-1014968750.0,-1014968750.0,-1014968750.0
0,15,Walking,4.88835,9.2415,-0.33798892523999996,6.031384565452771,4.291533062921776,4.291533062921776,5.196900499999999,3.3300549999999998,2.2695047378308,-1014968750.0,-1014968750.0,-1014968750.0
0,15,Walking,4.978,9.32415,-0.27492670587,6.012977422827828,4.258744863992549,4.258744863992549,5.102679999999999,3.2790895,2.2804330375168,-764999500.0,-764999500.0,-764999500.0
0,15,Walking,4.615,9.275450000000001,-0.27948953077,6.181119330744596,4.308639771540959,4.308639771540959,5.3037,3.3090495,2.2493078121682,512519750.0,512519750.0,512519750.0
0,15,Walking,4.50325,9.27735,-0.25640304035,6.119507069311775,4.207662605354963,4.207662605354963,5.199747500000001,3.166585,2.4158853402135,512519750.0,512519750.0,512519750.0
0,15,Walking,4.4526,9.2871,-0.19211499608000002,6.072241416404282,4.283900396019389,4.283900396019389,5.147552000000001,3.25411,2.469273704088,512519750.0,512519750.0,512519750.0
0,15,Walking,4.319,9.2933,-0.2999881579,6.133485241364012,4.278133617154934,4.278133617154934,5.29307,3.2905649999999995,2.385675403319,-2302490250.0,-2302490250.0,-2302490250.0
0,15,Walking,4.57405,9.39875,-0.30509578255,6.011528965246695,4.246383615093279,4.246383615093279,5.25245,3.309875000000001,2.4988434686554997,512481750.0,512481750.0,512481750.0
0,15,Walking,4.7995,9.06825,-0.29031769620000003,6.029882766762926,4.493506922193288,4.493506922193288,5.2690899999999985,3.4983625000000007,2.4176764235299997,-1017509500.0,-1017509500.0,-1017509500.0
0,15,Walking,4.98255,9.003900000000002,-0.28255410082000004,5.938527472379075,4.415785729407644,4.415785729407644,5.19075,3.4095900000000006,2.3583169047176,1777496250.0,1777496250.0,1777496250.0
0,15,Walking,5.1433,8.9373,-0.21486097640000001,5.853306166208708,4.360146914448857,4.360146914448857,5.108733,3.376068,2.3751060277879996,-497474500.0,-497474500.0,-497474500.0
0,15,Walking,5.27395,8.84455,-0.26491575359999997,5.719077560078283,4.344629307154169,4.344629307154169,4.92335,3.3065145,2.269109077876,1537841750.0,1537841750.0,1537841750.0
0,15,Walking,5.182950000000001,9.084249999999999,-0.31190596595,5.847062639054341,4.205071290751383,4.205071290751383,5.0797384999999995,3.3324424999999995,2.2745299690675,770301750.0,770301750.0,770301750.0
0,15,Walking,5.189,9.18575,-0.224395228,5.945127053174891,4.321725581002042,4.321725581002042,5.14768,3.4566424999999996,2.49715115258,-757507250.0,-757507250.0,-757507250.0
0,15,Walking,5.193099999999999,9.05355,-0.23570011745000002,6.098638565430714,4.450577614536688,4.450577614536688,5.2620309999999995,3.4911535,2.4783877632934996,-1272476250.0,-1272476250.0,-1272476250.0
0,15,Walking,5.28775,9.1214,-0.19177449403000005,6.119948306470353,4.453553946430743,4.453553946430743,5.248104999999999,3.4641099999999994,2.5181462439191997,250000000.0,250000000.0,250000000.0
0,15,Walking,5.19805,9.12565,-0.18591773913000004,6.199205225238402,4.47943268319958,4.47943268319958,5.271371999999999,3.5071974999999997,2.6743961518005994,-1510025000.0,-1510025000.0,-1510025000.0
0,15,Walking,5.24125,9.0015,-0.09704497063,6.029754025292212,4.374771408242019,4.374771408242019,5.06245,3.3673299999999995,2.6587089074495,-1510025000.0,-1510025000.0,-1510025000.0
0,15,Walking,5.2909500000000005,8.8692,-0.16473809707999995,6.109707787097399,4.292387249714026,4.292387249714026,5.153926,3.325424,2.6314232585588,250015250.0,250015250.0,250015250.0
0,15,Walking,5.307750000000001,8.7408,-0.11338938610000003,6.059783935440364,4.134067844717067,4.134067844717067,5.130192500000001,3.20236,2.693263728321,-255012500.0,-255012500.0,-255012500.0
0,15,Walking,5.2672,8.74335,-0.1590175554,5.969102367640957,4.18912474247786,4.18912474247786,5.05076,3.25952,2.4406573519559998,1287490750.0,1287490750.0,1287490750.0
0,15,Walking,5.11855,8.87845,-0.27036390325000004,6.102597552019103,4.312910511813869,4.312910511813869,5.214119499999999,3.3777485,2.33439139705,1849987800.0,1849987800.0,1849987800.0
0,15,Walking,5.042249999999999,9.04415,-0.22923045339999998,5.824424265765518,4.365566300391689,4.365566300391689,4.9317625,3.4219385,2.311389356876,409991600.0,409991600.0,409991600.0
0,15,Walking,4.9392000000000005,9.054749999999999,-0.24285080595,5.941807108834228,4.532892066876262,4.532892066876262,5.006128,3.5775524999999995,2.4196942645485002,-512504500.0,-512504500.0,-512504500.0
0,15,Walking,5.289,9.07365,-0.21812987849999999,5.832003629256269,4.445494944775002,4.445494944775002,5.00743,3.5173435,2.5092691634550004,-1036010600.0,-1036010600.0,-1036010600.0
0,15,Walking,5.15995,8.84335,-0.25463241324999997,5.820627372763422,4.3007844647881175,4.3007844647881175,4.9957485,3.3826530000000004,2.4279338947475004,-2072494500.0,-2072494500.0,-2072494500.0
0,15,Walking,5.340999999999999,9.0479,-0.2357001289,5.9731645274813765,4.266120899322732,4.266120899322732,5.13682,3.418027000000001,2.502045609818,-262519750.0,-262519750.0,-262519750.0
0,15,Walking,5.24465,9.17015,-0.23331656925000005,6.068439392529518,4.360200018174907,4.360200018174907,5.251143,3.5096709999999995,2.4508535373350004,-262519750.0,-262519750.0,-262519750.0
0,15,Walking,5.03195,9.1847,-0.24482576017,6.081670186617651,4.370641077363328,4.370641077363328,5.244269500000001,3.4401519999999994,2.3332234469671,-262519750.0,-262519750.0,-262519750.0
0,15,Walking,5.000000000000001,9.3377,-0.25483671331999996,6.17383032683298,4.482710696211574,4.482710696211574,5.318300000000001,3.4916470000000004,2.3289241866512,993994200.0,993994200.0,993994200.0
0,15,Walking,4.74935,9.26505,-0.25674356607,6.116828428821441,4.517569831603833,4.517569831603833,5.292663,3.4064085,2.2484197509876003,-992500250.0,-992500250.0,-992500250.0
0,15,Walking,4.4837,9.15555,-0.3294762152199999,6.180330064692558,4.494701704737798,4.494701704737798,5.459062999999999,3.3493380000000004,2.1322736042228003,200000000.0,200000000.0,200000000.0
0,15,Walking,4.561599999999999,9.2476,-0.2567435504,6.105705498809368,4.83857128711591,4.83857128711591,5.3478319999999995,3.633188,2.2327495445,250000000.0,250000000.0,250000000.0
